,date,dayNum,dayOfWeek,yearFreq,trend,seasonal,weekly,outlier,noise
551,2010-01-15,552,Friday,0.0383561643835616,572936443.8279511,1.0399010292625799,1.01395295110257,1.0,1.0044906457498801
552,2010-01-16,553,Saturday,0.0410958904109589,573595212.4720658,1.04050510821806,0.850888193223117,1.0,1.00844610133542
553,2010-01-17,554,Sunday,0.0438356164383562,574253477.2367538,1.03992921632607,0.8744451052804971,1.0,1.00123410977996
554,2010-01-18,555,Monday,0.0465753424657534,574911214.9448304,1.04002480227488,1.08129798859035,1.0,0.9859574967551609
555,2010-01-19,556,Tuesday,0.0493150684931507,575568402.3299509,1.04087416866295,1.08698322762759,1.0,0.99288502081952
556,2010-01-20,557,Wednesday,0.0520547945205479,576225016.0375211,1.04158580732594,1.0775478084412,1.0,0.9983105390093051
557,2010-01-21,558,Thursday,0.0547945205479452,576881032.625536,1.04219517435377,1.06204943352938,1.0,1.00795064255663
558,2010-01-22,559,Friday,0.0575342465753425,577536428.5654844,1.04273784777464,1.01404088883037,1.0,1.02111773911102
559,2010-01-23,560,Saturday,0.0602739726027397,578191180.2432693,1.0432494986519398,0.8507167698533441,1.0,1.01934957493684
560,2010-01-24,561,Sunday,0.06301369863013699,578845263.9600953,1.0437655663899,0.874152781352337,1.0,1.0121844641652
561,2010-01-25,562,Monday,0.0657534246575342,579498655.9334309,1.04423112233659,1.0813994090880799,1.0,1.00597496235124
562,2010-01-26,563,Tuesday,0.0684931506849315,580151332.2979031,1.04459734012833,1.08705620695871,1.0,0.9881222443659989
563,2010-01-27,564,Wednesday,0.0712328767123288,580803269.1063008,1.0448811577436299,1.0776182031516,1.0,0.997207115860476
564,2010-01-28,565,Thursday,0.073972602739726,581454442.3304908,1.04509955414064,1.06214476205402,1.0,1.01001439985027
565,2010-01-29,566,Friday,0.0767123287671233,582104827.8624319,1.04526953722488,1.01412883418479,1.0,1.01494091083854
566,2010-01-30,567,Saturday,0.0794520547945206,582754401.5151488,1.04540833051127,0.8505453810192141,1.0,1.01422277350547
567,2010-01-31,568,Sunday,0.0821917808219178,583403139.0237253,1.0455573819698398,0.873860555147039,1.0,1.00527380632407
568,2010-02-01,569,Monday,0.0849315068493151,584051016.046341,1.04570996004175,1.08150083909855,1.0,0.995779335566562
569,2010-02-02,570,Tuesday,0.0876712328767123,584698008.1652644,1.04582458796853,1.08712919118961,1.0,0.9976885023164499
570,2010-02-03,571,Wednesday,0.0904109589041096,585344090.8879108,1.04585977357445,1.0776886024608001,1.0,1.00275055223145
571,2010-02-04,572,Thursday,0.0931506849315069,585989239.6478932,1.0457740325498999,1.06224009913526,1.0,1.00949643081543
572,2010-02-05,573,Friday,0.0958904109589041,586633429.8060793,1.04552366113771,1.01421678716651,1.0,1.01696917559173
573,2010-02-06,574,Saturday,0.0986301369863014,587276636.6516575,1.04487135218941,0.8503740267137709,1.0,1.02278114514645
574,2010-02-07,575,Sunday,0.101369863013699,587918835.4032205,1.04398221265199,0.8735684266319351,1.0,1.0142329475615999
575,2010-02-08,576,Monday,0.10410958904109599,588560001.2098788,1.0432877302880401,1.08160227862267,1.0,1.0096899205609
576,2010-02-09,577,Tuesday,0.10684931506849302,589200109.1523527,1.0425290610856999,1.08720218032062,1.0,1.0039639984618198
577,2010-02-10,578,Wednesday,0.10958904109588999,589839134.2441013,1.04153660070536,1.0777590063690798,1.0,0.9885007669784699
578,2010-02-11,579,Thursday,0.11232876712328801,590477051.4324462,1.0408734262938701,1.06233544477385,1.0,1.0001223095138
579,2010-02-12,580,Friday,0.115068493150685,591113835.5997412,1.040484619915,1.01430474777619,1.0,0.9987653870782339
580,2010-02-13,581,Saturday,0.117808219178082,591749461.564479,1.04001482193303,0.850202706930058,1.0,0.9920076505714358
581,2010-02-14,582,Sunday,0.120547945205479,592383904.082507,1.0395750938003199,0.8732763957743679,1.0,0.971149803114424
582,2010-02-15,583,Monday,0.123287671232877,593017137.848181,1.03927631726374,1.08170372766132,1.0,0.9417706369298291
583,2010-02-16,584,Tuesday,0.12602739726027398,593649137.4955646,1.03922928557344,1.0872751743520799,1.0,0.955029718472424
584,2010-02-17,585,Wednesday,0.12876712328767098,594279877.5996104,1.0395449129352299,1.07782941487675,1.0,0.985360729037289
585,2010-02-18,586,Thursday,0.131506849315068,594909332.6774082,1.04063966611248,1.06243079897059,1.0,0.996996028932641
586,2010-02-19,587,Friday,0.134246575342466,595537477.1893908,1.0424210900295,1.0143927160144701,1.0,1.00417211933321
587,2010-02-20,588,Saturday,0.136986301369863,596164285.5405566,1.04423485190897,0.8500314216611201,1.0,1.01726355934702
588,2010-02-21,589,Sunday,0.13972602739726,596789732.0817342,1.0454475372972298,0.8729844625416909,1.0,1.0147859620339
589,2010-02-22,590,Monday,0.142465753424658,597413791.1108456,1.04692491354485,1.0818051862154,1.0,0.9991182777955191
590,2010-02-23,591,Tuesday,0.14520547945205498,598036436.8741672,1.04866915741635,1.08734817328431,1.0,0.993261270777777
591,2010-02-24,592,Wednesday,0.147945205479452,598657665.3364512,1.0496933824264,1.0778998279841199,1.0,1.00317704193713
592,2010-02-25,593,Thursday,0.150684931506849,599277482.8614706,1.04992120935872,1.06252616172622,1.0,0.9958505952557092
593,2010-02-26,594,Friday,0.15342465753424697,599895879.2680032,1.04974650503051,1.0144806918820402,1.0,1.00357949316342
594,2010-02-27,595,Saturday,0.15616438356164403,600512844.3915299,1.0493099862798299,0.8498601709000041,1.0,1.0193129104263599
595,2010-02-28,596,Sunday,0.158904109589041,601128368.0851961,1.04875242099075,0.8726926269012691,1.0,1.01154800028337
596,2010-03-01,597,Monday,0.16164383561643803,601742440.2206649,1.04821437153917,1.0819066542858,1.0,0.9969298184141571
597,2010-03-02,598,Tuesday,0.164383561643836,602355050.6891164,1.04781982532674,1.0874211771176299,1.0,1.0003829997818101
598,2010-03-03,599,Wednesday,0.167123287671233,602966189.4021256,1.04704306059564,1.0779702456914801,1.0,1.00264540691862
599,2010-03-04,600,Thursday,0.16986301369863,603575846.2925832,1.0460185276702498,1.06262153304152,1.0,1.0105016306229
600,2010-03-05,601,Friday,0.172602739726027,604184011.3156594,1.04535822570845,1.01456867537954,1.0,1.01487763223402
601,2010-03-06,602,Saturday,0.175342465753425,604790674.4497164,1.04506311066952,0.8496889546397571,1.0,1.0228636712241
602,2010-03-07,603,Sunday,0.178082191780822,605395825.6972196,1.04477272739656,0.872400888820477,1.0,1.01659085163734
603,2010-03-08,604,Monday,0.18082191780821902,605999455.0856881,1.04455557003083,1.08200813187341,1.0,0.988426013588735
604,2010-03-09,605,Tuesday,0.18356164383561605,606601552.6686183,1.04463485814874,1.08749418585239,1.0,1.0080784615852
605,2010-03-10,606,Wednesday,0.18630136986301396,607202108.5264288,1.04506744169295,1.0780406679991201,1.0,1.00923911379935
606,2010-03-11,607,Thursday,0.18904109589041102,607801112.7673637,1.04567227639915,1.06271691291725,1.0,1.0148613675959202
607,2010-03-12,608,Friday,0.19178082191780801,608398555.528443,1.04626807450573,1.01465666650764,1.0,1.01887136835778
608,2010-03-13,609,Saturday,0.19452054794520499,608994426.976409,1.0466731632632,0.8495177728734291,1.0,0.978647780640741
609,2010-03-14,610,Sunday,0.197260273972603,609588717.3086337,1.04670565840369,0.8721092482666999,1.0,1.01433195393223
610,2010-03-15,611,Monday,0.2,610181416.7540708,1.04646443988187,1.08210961897913,1.0,1.00552113704842
611,2010-03-16,612,Tuesday,0.20273972602739698,610772515.5741725,1.0461438251726,1.0875671994889,1.0,0.991721776003903
612,2010-03-17,613,Wednesday,0.20547945205479504,611362004.0638474,1.0457052393675201,1.07811109490736,1.0,0.9944467153688821
613,2010-03-18,614,Thursday,0.20821917808219198,611949872.5523769,1.04511020500291,1.06281230135419,1.0,0.9997355197877831
614,2010-03-19,615,Friday,0.21095890410958898,612536111.4043487,1.04432039264235,1.014744665267,1.0,1.00224793211529
615,2010-03-20,616,Saturday,0.21369863013698603,613120711.0205964,1.04329768550578,0.8493466255940708,1.0,1.01205820973482
616,2010-03-21,617,Sunday,0.21643835616438395,613703661.8391414,1.04209454940725,0.871817705207337,1.06788546548776,1.0
617,2010-03-22,618,Monday,0.219178082191781,614284954.3361034,1.04077060963413,1.0822111156038399,1.0,1.01210384801036
618,2010-03-23,619,Tuesday,0.22191780821917803,614864579.0266584,1.03929883074753,1.0876402180275,1.0,1.00151804304939
619,2010-03-24,620,Wednesday,0.224657534246575,615442526.4659686,1.03765238894201,1.0781815264165,1.0,0.998938997189423
620,2010-03-25,621,Thursday,0.227397260273973,616018787.2500789,1.03580471415507,1.06290769835311,1.0,1.01117294608594
621,2010-03-26,622,Friday,0.23013698630137,616593352.0169042,1.03372953895202,1.01483267165828,1.0,1.0162771556619798
622,2010-03-27,623,Saturday,0.232876712328767,617166211.4471194,1.03091226945898,0.8491755127947339,1.0,1.01857095225194
623,2010-03-28,624,Sunday,0.235616438356164,617737356.2651111,1.02737828999989,0.871526259609795,1.0,1.00556921714474
624,2010-03-29,625,Monday,0.238356164383562,618306777.2398916,1.02390499697264,1.08231262174844,1.0,1.0141727779963199
625,2010-03-30,626,Tuesday,0.24109589041095897,618874465.1860443,1.0211554657502,1.08771324146851,1.0,1.00209782754715
626,2010-03-31,627,Wednesday,0.243835616438356,619440410.9646332,1.01766357956129,1.07825196252682,1.0,0.999139733185603
627,2010-04-01,628,Thursday,0.24657534246575302,620004605.4841405,1.01397804580304,1.06300310391476,1.0,0.961601659229532
628,2010-04-02,629,Friday,0.249315068493151,620567039.7013954,1.01168078020723,1.01492068568215,1.0,0.9012029852876009
629,2010-04-03,630,Saturday,0.25205479452054796,621127704.6224967,1.01028030379012,0.8490044344684731,1.0,0.976442167550745
630,2010-04-04,631,Sunday,0.254794520547945,621686591.303739,1.00923921992431,0.8712349114414929,1.0,0.943536935341226
631,2010-04-05,632,Monday,0.25753424657534196,622243690.852503,1.00857126704168,1.08241413741383,1.0,0.937503939163496
632,2010-04-06,633,Tuesday,0.26027397260274,622798994.4282287,1.00829054735726,1.08778626981227,1.0,1.0183547017312902
633,2010-04-07,634,Wednesday,0.263013698630137,623352493.2432964,1.00841158144229,1.07832240323864,1.0,1.02324430588498
634,2010-04-08,635,Thursday,0.265753424657534,623904178.5639718,1.00901722737505,1.06309851803993,1.0,1.02987618433818
635,2010-04-09,636,Friday,0.268493150684932,624454041.711285,1.01109274380842,1.01500870733927,1.0,1.0311166117333401
636,2010-04-10,637,Saturday,0.271232876712329,625002074.0619766,1.0139020996905501,0.848833390608342,1.0,1.03342359956593
637,2010-04-11,638,Sunday,0.273972602739726,625548267.0494034,1.01605113447159,0.87094366066986,1.0,1.03580406923488
638,2010-04-12,639,Monday,0.276712328767123,626092612.1644379,1.01815607135199,1.08251566260089,1.0,1.03577866538939
639,2010-04-13,640,Tuesday,0.279452054794521,626635100.9564008,1.02091186059033,1.08785930305911,1.0,1.0219022750117
640,2010-04-14,641,Wednesday,0.28219178082191804,627175725.0339395,1.02302401390859,1.07839284855225,1.0,1.02089777349926
641,2010-04-15,642,Thursday,0.284931506849315,627714476.0659398,1.02441838922672,1.06319394072937,1.0,1.02656633969946
642,2010-04-16,643,Friday,0.287671232876712,628251345.7824574,1.02580940163846,1.01509673663029,1.0,1.02745972051471
643,2010-04-17,644,Saturday,0.29041095890410995,628786325.9755716,1.0270761532827901,0.848662381207397,1.0,1.0090974822299899
644,2010-04-18,645,Sunday,0.29315068493150703,629319408.5003382,1.0280971802061998,0.870652507262338,1.0,1.00718523497815
645,2010-04-19,646,Monday,0.295890410958904,629850585.2756305,1.02875067074009,1.08261719731053,1.0,1.0205554930165401
646,2010-04-20,647,Tuesday,0.29863013698630103,630379848.2850711,1.0289148276495799,1.08793234120935,1.0,1.0100675226881701
647,2010-04-21,648,Wednesday,0.301369863013699,630907189.5779059,1.02836679284966,1.0784632984679599,1.0,1.00545140646102
648,2010-04-22,649,Thursday,0.30410958904109603,631432601.2699006,1.02724372405489,1.06328937198387,1.0,1.0198342221174599
649,2010-04-23,650,Friday,0.30684931506849294,631956075.5442262,1.0259635889746501,1.01518477355589,1.0,1.01625553091867
650,2010-04-24,651,Saturday,0.30958904109589,632477604.6523385,1.02483312680265,0.8484914062586959,1.0,1.00565158466538
651,2010-04-25,652,Sunday,0.31232876712328805,632997180.9148663,1.02286364804651,0.8703614511863771,1.0,1.01171466308981
652,2010-04-26,653,Monday,0.31506849315068497,633514796.7224853,1.02067827196137,1.08271874154362,1.0,1.0342704663747802
653,2010-04-27,654,Tuesday,0.317808219178082,634030444.5367771,1.0193858385345,1.08800538426332,1.0,1.02063723648831
654,2010-04-28,655,Wednesday,0.320547945205479,634544116.8911408,1.01819067937284,1.07853375298607,1.0,1.02219630216628
655,2010-04-29,656,Thursday,0.323287671232877,635055806.3916224,1.0168016256407,1.06338481180418,1.0,1.02053977767104
656,2010-04-30,657,Friday,0.32602739726027397,635565505.7178186,1.01540650698987,1.01527281811672,1.0,1.0057037532139599
657,2010-05-01,658,Saturday,0.32876712328767105,636073207.623694,1.01419216193667,0.848320465755298,1.0,0.9897449030126071
658,2010-05-02,659,Sunday,0.33150684931506896,636578904.9384876,1.0133445983762701,0.87007049240944,1.0,1.01659597863785
659,2010-05-03,660,Monday,0.334246575342466,637082590.5675349,1.01306980264589,1.08282029530107,1.0,1.00371535924599
660,2010-05-04,661,Tuesday,0.336986301369863,637584257.4931486,1.01366857664155,1.08807843222135,1.0,1.02580001040341
661,2010-05-05,662,Wednesday,0.33972602739726,638083898.7754546,1.01494284445289,1.07860421210687,1.0,1.02302549432391
662,2010-05-06,663,Thursday,0.342465753424658,638581507.5532441,1.01657617360164,1.06348026019107,1.0,1.03110454400167
663,2010-05-07,664,Friday,0.34520547945205504,639077077.0447997,1.0182507873362,1.01536087031345,1.0,1.0284426097475
664,2010-05-08,665,Saturday,0.34794520547945196,639570600.5487517,1.0196469382720401,0.8481495596902651,1.0,1.0124167151202699
665,2010-05-09,666,Sunday,0.350684931506849,640062071.4449334,1.02050658253121,0.8697796308990009,1.0,1.00390938099808
666,2010-05-10,667,Monday,0.35342465753424707,640551483.1951844,1.02131383881553,1.0829218585837699,1.0,1.01622212495345
667,2010-05-11,668,Tuesday,0.356164383561644,641038829.3441653,1.0221277799655,1.08815148508378,1.0,1.01816076994542
668,2010-05-12,669,Wednesday,0.358904109589041,641524103.5202392,1.02280049156351,1.07867467583067,1.0,1.00813352712008
669,2010-05-13,670,Thursday,0.36164383561643804,642007299.4362509,1.0231837091890301,1.06357571714532,1.0,0.97412403032562
670,2010-05-14,671,Friday,0.36438356164383595,642488410.8903317,1.02312913030395,1.01544893014673,1.0,1.00540427610705
671,2010-05-15,672,Saturday,0.367123287671233,642967431.7667644,1.0225328218072,0.847978688056657,1.0,1.0055770774163701
672,2010-05-16,673,Sunday,0.36986301369863006,643444356.0367571,1.0217325202821,0.8694888666225441,1.0,1.01219275090962
673,2010-05-17,674,Monday,0.37260273972602703,643919177.7592304,1.0207293650654399,1.08302343139261,1.0,1.02446252109099
674,2010-05-18,675,Tuesday,0.375342465753425,644391891.0816888,1.0193946871692598,1.08822454285092,1.0,1.0178969873183599
675,2010-05-19,676,Wednesday,0.37808219178082203,644862490.2409307,1.01697567095509,1.07874514415776,1.0,1.01619949155158
676,2010-05-20,677,Thursday,0.38082191780821895,645330969.5639156,1.0137193009049301,1.06367118266769,1.0,1.0211663840774
677,2010-05-21,678,Friday,0.38356164383561603,645797323.468498,1.01098662123275,1.01553699761723,1.0,1.01285580123579
678,2010-05-22,679,Saturday,0.386301369863014,646261546.4642557,1.00866505407221,0.847807850847537,1.0,0.987818672397258
679,2010-05-23,680,Sunday,0.38904109589041097,646723633.1532314,1.0059388026918399,0.869198199547563,1.0,0.978196465145268
680,2010-05-24,681,Monday,0.391780821917808,647183578.2307446,1.00310056641823,1.08312501372849,1.0,0.980577107381268
681,2010-05-25,682,Tuesday,0.394520547945205,647641376.486134,1.00043995505742,1.08829760552312,0.839424351153582,1.0
682,2010-05-26,683,Wednesday,0.39726027397260294,648097022.8035477,0.9982435821768341,1.07881561708846,1.0,1.03178239175994
683,2010-05-27,684,Thursday,0.4,648550512.1626804,0.9967959862614609,1.0637666567589599,1.0,1.00429969699535
684,2010-05-28,685,Friday,0.40273972602739705,649001839.6395425,0.9962041018361841,1.01562507272562,1.0,1.0183695292139499
685,2010-05-29,686,Saturday,0.40547945205479496,649451000.4072356,0.996231787208789,0.8476370480559721,1.0,1.00381864808411
686,2010-05-30,687,Sunday,0.408219178082192,649897989.7366557,0.9966492460205659,0.868907629641565,1.0,1.01097297241045
687,2010-05-31,688,Monday,0.410958904109589,650342802.997285,0.9972269870653578,1.0832266055923,1.0,0.9907948373404629
688,2010-06-01,689,Tuesday,0.413698630136986,650785435.6578734,0.9977351903986709,1.08837067310069,1.0,1.0199274394800402
689,2010-06-02,690,Wednesday,0.41643835616438396,651225883.2872462,0.997943602868769,1.07888609462305,1.0,1.00936308526088
690,2010-06-03,691,Thursday,0.41917808219178104,651664141.5549585,0.998065379183532,1.06386213941989,1.0,0.964110216658881
691,2010-06-04,692,Friday,0.42191780821917796,652100206.2320739,0.998375629426109,1.01571315547255,1.0,1.00462580451407
692,2010-06-05,693,Saturday,0.424657534246575,652534073.1918466,0.9987368724193442,0.847466279675026,1.0,0.9905009061307479
693,2010-06-06,694,Sunday,0.42739726027397296,652965738.4104664,0.9990114686589029,0.868617156872066,1.0,1.00907814656139
694,2010-06-07,695,Monday,0.43013698630137,653395197.9677454,0.999061644916883,1.08332820698493,1.0,1.026262437353
695,2010-06-08,696,Tuesday,0.432876712328767,653822448.0478299,0.998749708672896,1.08844374558398,1.0,1.01905923152587
696,2010-06-09,697,Wednesday,0.43561643835616404,654247484.93989,0.997923763744047,1.07895657676184,1.0,1.0166900481553
697,2010-06-10,698,Thursday,0.438356164383562,654670305.0388328,0.9967291612453679,1.0639576306512402,1.0,1.02072259642974
698,2010-06-11,699,Friday,0.441095890410959,655090904.8459616,0.995473614145606,1.01580124585868,1.0,1.00852211887041
699,2010-06-12,700,Saturday,0.44383561643835606,655509280.9697053,0.994391156433299,0.8472955456977679,1.0,1.00108269124832
700,2010-06-13,701,Sunday,0.446575342465753,655925430.126233,0.993184936239032,0.868326781206593,1.0,1.0096426604637199
701,2010-06-14,702,Monday,0.449315068493151,656339349.1401745,0.9919052183097758,1.08342981790727,1.0,1.01239191123103
702,2010-06-15,703,Tuesday,0.452054794520548,656751034.9452788,0.990702592142126,1.0885168229733,1.0,1.01006301142278
703,2010-06-16,704,Wednesday,0.454794520547945,657160484.5850459,0.989609248440649,1.07902706350514,1.0,1.00989843295624
704,2010-06-17,705,Thursday,0.45753424657534203,657567695.2134212,0.988555362469465,1.0640531304538001,1.0,1.01391045850193
705,2010-06-18,706,Friday,0.46027397260274,657972664.0954252,0.987468726115957,1.0158893438846899,1.0,1.00985460623515
706,2010-06-19,707,Saturday,0.46301369863013697,658375388.6078144,0.9862774522731279,0.847124846117266,1.0,1.01238260729489
707,2010-06-20,708,Sunday,0.465753424657534,658775866.239675,0.984910024860274,0.868036502612687,1.0,1.014584540255
708,2010-06-21,709,Monday,0.468493150684932,659174094.5931262,0.98330751079138,1.0835314383602301,1.0,1.0462405628120799
709,2010-06-22,710,Tuesday,0.471232876712329,659570071.3838856,0.981507366536981,1.08858990526899,1.0,1.03792766163743
710,2010-06-23,711,Wednesday,0.473972602739726,659963794.4419247,0.9795211362501851,1.07909755485324,1.0,1.02046784786017
711,2010-06-24,712,Thursday,0.476712328767123,660355261.7120882,0.977348020098505,1.0641486388283299,1.0,1.00069658541754
712,2010-06-25,713,Friday,0.47945205479452097,660744471.2546705,0.974987341713745,1.01597744955123,1.0,0.990202281556433
713,2010-06-26,714,Saturday,0.48219178082191794,661131421.2460698,0.9724385506791221,0.8469541809265899,1.0,1.01618686928476
714,2010-06-27,715,Sunday,0.484931506849315,661516109.9793366,0.9696339501549142,0.867746321057895,1.0,0.992128141024227
715,2010-06-28,716,Monday,0.487671232876712,661898535.864808,0.9662566706910258,1.0836330683447,1.0,1.00815064226699
716,2010-06-29,717,Tuesday,0.49041095890410996,662278697.4306698,0.962526993183029,1.08866299247137,1.0,1.00445248424819
717,2010-06-30,718,Wednesday,0.49315068493150704,662656593.3235507,0.9587518500530929,1.07916805080643,1.0,1.00330683023636
718,2010-07-01,719,Thursday,0.495890410958904,663032222.3090873,0.955233535609506,1.0642441557756,1.0,1.00120836732986
719,2010-07-02,720,Friday,0.49863013698630104,663405583.272503,0.952270037063542,1.01606556285896,1.0,0.9902634377431451
720,2010-07-03,721,Saturday,0.501369863013699,663776675.2191614,0.9500770552107181,0.8467835501188129,1.0,0.9761280689520309
721,2010-07-04,722,Sunday,0.5041095890410959,664145497.2751471,0.9483371369896508,0.867456236509777,1.0,0.9832563982872109
722,2010-07-05,723,Monday,0.506849315068493,664512048.6877767,0.946918256218062,1.08373470786156,1.0,0.968951953031509
723,2010-07-06,724,Tuesday,0.50958904109589,664876328.8261789,0.9457532973032491,1.0887360845807799,1.0,0.999717741405634
724,2010-07-07,725,Wednesday,0.512328767123288,665238337.1818281,0.9447757125352679,1.07923855136504,1.0,0.994038790533371
725,2010-07-08,726,Thursday,0.515068493150685,665598073.3690563,0.9439193678197341,1.0643396812963701,1.0,1.00667070895338
726,2010-07-09,727,Friday,0.5178082191780821,665955537.1256058,0.94336470398964,1.01615368380855,1.0,1.0006492598144898
727,2010-07-10,728,Saturday,0.5205479452054791,666310728.3131373,0.9439536214988381,0.846612953687006,1.0,0.9878132487163629
728,2010-07-11,729,Sunday,0.523287671232877,666663646.9177471,0.944640204632793,0.8671662489359059,1.0,0.985232300101635
729,2010-07-12,730,Monday,0.526027397260274,667014293.0504609,0.9444203791718921,1.08383635691171,1.0,1.00324084659437
730,2010-07-13,731,Tuesday,0.528767123287671,667362666.9477695,0.944092641499005,1.08880918159755,1.0,0.994180415333515
731,2010-07-14,732,Wednesday,0.531506849315069,667708768.9720976,0.943669682187176,1.07930905652934,1.0,0.981658866122341
732,2010-07-15,733,Thursday,0.534246575342466,668052599.612297,0.9429161297293459,1.06443521539142,1.0,0.999817234944019
733,2010-07-16,734,Friday,0.536986301369863,668394159.4841349,0.9416813949637729,1.01624181240066,1.0,0.9911433021598349
734,2010-07-17,735,Saturday,0.5397260273972599,668733449.330772,0.940336204539758,0.846442391624246,1.0,0.9888314435658849
735,2010-07-18,736,Sunday,0.542465753424658,669070470.0232309,0.9392246877036609,0.8668763583038621,1.0,0.9911850766164391
736,2010-07-19,737,Monday,0.545205479452055,669405222.5608547,0.938191359947398,1.08393801549605,1.0,0.9945875205443421
737,2010-07-20,738,Tuesday,0.547945205479452,669737708.0717767,0.9371439939107719,1.088882283522,1.0,0.986672721419895
738,2010-07-21,739,Wednesday,0.550684931506849,670067927.8133652,0.93597514905427,1.0793795662996502,1.0,0.9894373177664879
739,2010-07-22,740,Thursday,0.5534246575342471,670395146.747027,0.9346818128084708,1.06453075806152,1.0,0.9962778050356179
740,2010-07-23,741,Friday,0.556164383561644,670718634.3897507,0.933366046295451,1.0163299486359598,1.0,1.00060366260362
741,2010-07-24,742,Saturday,0.558904109589041,671038399.0696802,0.9321293556102959,0.846271863923607,1.0,0.999372048802457
742,2010-07-25,743,Sunday,0.561643835616438,671354449.3017732,0.931072722526957,0.8665865645812378,1.0,0.999805213012182
743,2010-07-26,744,Monday,0.5643835616438361,671666793.7877903,0.9302397160220659,1.08403968361548,1.0,1.0013304177387201
744,2010-07-27,745,Tuesday,0.5671232876712329,671975441.4161414,0.9295168748713779,1.08895539035447,1.0,0.9956080193403419
745,2010-07-28,746,Wednesday,0.56986301369863,672280401.2618035,0.928769668274662,1.07945008067627,1.0,0.9985982232102499
746,2010-07-29,747,Thursday,0.5726027397260269,672581682.5861756,0.9280534884308539,1.06462630930744,1.0,1.00516161631625
747,2010-07-30,748,Friday,0.5753424657534251,672879294.8369913,0.9273861708705451,1.0164180925150998,1.0,1.00192505570566
748,2010-07-31,749,Saturday,0.5780821917808221,673173247.6481581,0.926631486298867,0.846101370578167,1.0,0.998579636284829
749,2010-08-01,750,Sunday,0.580821917808219,673463550.8396003,0.925907508895115,0.8662968677356391,1.0,0.9976694030436608
750,2010-08-02,751,Monday,0.5835616438356159,673750214.4171104,0.9252094351619491,1.08414136127088,1.0,0.997103877899763
751,2010-08-03,752,Tuesday,0.5863013698630141,674033248.5722041,0.9245082717322841,1.08902850209528,1.0,0.9988890322012121
752,2010-08-04,753,Wednesday,0.589041095890411,674312663.681903,0.9237751137615459,1.07952059965949,1.0,0.994706480338847
753,2010-08-05,754,Thursday,0.591780821917808,674588470.3085793,0.9228428589642141,1.06472186912995,1.0,0.9961767256926641
754,2010-08-06,755,Friday,0.5945205479452049,674860679.1997398,0.9214019282889859,1.01650624403875,1.0,0.99693024801629
755,2010-08-07,756,Saturday,0.5972602739726031,675129301.2878405,0.920065961656938,0.845930911581004,1.0,1.00003158068669
756,2010-08-08,757,Sunday,0.6,675394347.6900444,0.919157392453514,0.8660072677346771,1.0,1.00766320807708
757,2010-08-09,758,Monday,0.602739726027397,675655829.7080214,0.917959619840927,1.08424304846314,1.0,1.00106173897214
758,2010-08-10,759,Tuesday,0.6054794520547939,675913758.8277037,0.917310939810512,1.08910161874477,1.0,0.996064457279114
759,2010-08-11,760,Wednesday,0.6082191780821921,676168146.7190373,0.917312237761778,1.07959112324962,1.0,0.972376339062794
760,2010-08-12,761,Thursday,0.610958904109589,676419005.2357401,0.917484441924221,1.06481743752981,1.0,0.9799575687895229
761,2010-08-13,762,Friday,0.6136986301369859,676666346.4150397,0.917970944873891,1.01659440320757,1.0,1.00380580904035
762,2010-08-14,763,Saturday,0.616438356164384,676910182.4773946,0.9189156903750101,0.845760486925199,1.0,1.01144402027928
763,2010-08-15,764,Sunday,0.619178082191781,677150525.8262196,0.9204637781594899,0.865717764545979,1.0,1.0172669361661701
764,2010-08-16,765,Monday,0.621917808219178,677387389.0475979,0.9227974320325399,1.08434474519318,1.0,1.0032507145971399
765,2010-08-17,766,Tuesday,0.6246575342465749,677620784.9099703,0.9257331621232021,1.08917474030325,1.0,0.99902799955256
766,2010-08-18,767,Wednesday,0.627397260273973,677850726.3638675,0.9288659226740591,1.07966165144697,1.0,1.00559937313014
767,2010-08-19,768,Thursday,0.6301369863013699,678077226.5415539,0.9327819137907,1.06491301450779,1.0,1.0031171388689002
768,2010-08-20,769,Friday,0.6328767123287671,678300298.7567229,0.937251732218415,1.01668257002223,1.0,0.997717330101681
769,2010-08-21,770,Saturday,0.635616438356164,678519956.5041496,0.941212503793152,0.845590096603833,1.0,1.0007420404396
770,2010-08-22,771,Sunday,0.638356164383562,678736213.4593921,0.9457113080555841,0.865428358137181,1.0,1.0090705806377298
771,2010-08-23,772,Monday,0.6410958904109589,678949083.4783844,0.9505131580707641,1.08444645146187,1.0,1.0027507771873598
772,2010-08-24,773,Tuesday,0.643835616438356,679158580.5971426,0.9552069620599979,1.0892478667710699,1.0,0.991298220776194
773,2010-08-25,774,Wednesday,0.646575342465753,679364719.031341,0.9593735864433249,1.07973218425182,1.0,0.997536551191425
774,2010-08-26,775,Thursday,0.649315068493151,679567513.1759814,0.962737357961019,1.06500860006468,1.0,1.00239188476103
775,2010-08-27,776,Friday,0.6520547945205479,679766977.6049916,0.965686650539882,1.01677074448338,1.0,1.0055326538924398
776,2010-08-28,777,Saturday,0.654794520547945,679963127.0708383,0.968479227408365,0.845419740609989,1.0,1.0090698068364299
777,2010-08-29,778,Sunday,0.6575342465753421,680155976.504152,0.9710928662286279,0.865139048475929,1.0,1.0144719393296
778,2010-08-30,779,Monday,0.66027397260274,680345541.013295,0.973156513345479,1.08454816727012,1.0,1.004381469888
